File Name,Context,Decision,tokens,id,Context_tokens,Decision_tokens
spin-archetype-base/0002-unified-terminology.md,## Context\nIt is easy to use different terms meaning the same thing in code. A common aphorism is that the most difficult thing in coding is naming.\n,"A `Terminology.md` document will be created, that will be used to collect the official terms for the project. If naming diverts from this terminology, it should be considerd a bug.\n",34,2270,34,42
spin-archetype-base/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,2271,16,39
where-away/0004-test-with-jest.md,## Context\nI am familiar with Jest and am consistently happy with it. Also it's pretty\npopular and widely used so there's good support.\n,Use Jest for testing.\n,31,2273,31,6
where-away/0010-use-a-different-html-parser-for-testing.md,"## Context\nIt's useful to parse snippets of the rendered html to assert on them easier\n(e.g. in transform.js unit tests).\nThe xml parser we bundle with the app can technically parse html, but it doesn't\nseem to support basic operations like `innerHTML`. That's a major nuisance.\nJSDom is a mature and popular html parsing library.\n",Add [JSDom](https://www.npmjs.com/package/jsdom) as a dev dependency to parse html in test.\n,76,2276,76,28
where-away/0011-render-buttons-instead-of-anchor-elements-for-link-nodes.md,"## Context\n- semantically, an html element that takes you to a new web page when you click\nit is an anchor -- `<a>`.\n- I'd like tab navigation and the Enter key to work for navigating between\nbookmarks.\n- buttons can be accessed via Tab and activated via Enter\n- not so with an anchor tag. See\nhttps://stackoverflow.com/questions/41476292/how-to-give-focus-to-anchor-tag-without-href,\netc.\n",Model the links as `<button>` elements to make the interaction more normal.\n,100,2280,100,16
where-away/0005-minimize-the-amount-of-code-that-must-be-tested-in-the-browser.md,"## Context\nThere are three main things the package must do:\n1. give useful feedback if the input is in an invalid format\n2. transform the input into an HTML file (including embedded CSS & JavaScript)\n3. that HTML file must show the links and respond correctly to user input.\nItems #1 and #2 are very easy to test, item #3 is not.\n",Minimize the amount of code that must be tested in the browser. Do as much as\npossible in the build step and as little as possible in the browser.\n,81,2282,81,34
where-away/0001-record-architecture-decisions.md,## Context\nI'd like to clarify my plans and intentions for this project. I'd like to record\nthem as architectural records.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",28,2283,28,39
texas-holdem-code-challenge/0005-use-a-linter.md,"## Context\nThis code will be reviewed in a job interview setting; the instructions specify\n""production"" level code.\nStylistically consistent code is nicer to read and more fitting with the\n""production"" level code objective.\n",Use a linter.\n,49,2292,49,6
texas-holdem-code-challenge/0002-use-node-js.md,"## Context\n- The problem instructions state ""C++ or node.js are preferred"".\n- I am most familiar with node.js out of those two.\n- I am completing this problem in my spare time and have a limited amount of\ntime to spend on it: it's convenient to work faster if possible.\n",Use Node.js to complete this problem.\n,67,2294,67,9
texas-holdem-code-challenge/0003-use-familiar-tools.md,"## Context\nAs described in [2. Use Node.js](0002-use-node-js.md), the goal is to make\nreasonable choices without taking too much time.\n",Use familiar tools whenever possible.\n,35,2295,35,7
texas-holdem-code-challenge/0001-record-architecture-decisions.md,"## Context\nIn the in-person technical interview to follow, I will need to discuss why I\nmade the decisions I made.\n","I will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",27,2297,27,39
skunkworks/styling.md,## Context\n,CSS-in-JS via [@vanilla-extract/css](https://vanilla-extract.style/).\n,3,2300,3,22
cpd-adr/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,2302,16,39
JustRooms/0002-use-clean-architecture.md,## Context\nWe need to decide how to structure our application so as to lower coupling and improve cohesion.\n,"We intend to use a clean architecture, particularly a hexagonal style\n",22,2304,22,14
JustRooms/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,2306,16,39
lbh-adrs/Record-Versioning.md,## **Context**\nIn order to\n,What is the change that we're proposing and/or doing?\n,10,2312,10,13
lbh-adrs/First-Choice-Microservice-Datastore.md,"## **Context**\nAlthough each microservice should decide the most appropriate datastore, generally speaking, it would be good to choose a “first choice” datastore. There are two options considered in Hackney:\n1. AWS PostgreSQL (relational database)\n2. AWS DynamoDB  (NoSQL/Document database)\n",**AWS DynamoDB**\nDynamoDB is the fully managed NoSQL db in AWS. A NoSQL database is the “first choice” of datastore for the following reasons:\n- A microservice is quite small so that the majority of the times we do not need complicated relations models.\n- NoSQL has been designed for horizontal scalability.\n- For most cases APIs don’t need to support a lot of queries on different entity’s properties.\n,67,2315,67,93
lbh-adrs/Feature-Toggling.md,"## **Context**\nIn order to be able to release code safely as part of a CI/CD pipeline, it is necessary to have a feature management capability to externalise the ability to enable features.\nThis can be achieved by including feature toggles in code, and by versioning APIs to account for breaking changes.\nThe options available are:\n- Environment Variables\n- AWS AppConfig\n",**AWS AppConfig**\nWhat is the change that we're proposing and/or doing?\n,80,2319,80,19
lbh-adrs/Observability.md,"## **Context**\nProviding rich logging information will make it easier to investigate issues without making use of intrusive approaches (i.e: debug, memory dump), also making visible the behaviour of services by using monitoring tools to extract and/or query these logs.\nThe idea is to utilize services offered by AWS as they are comprehensive and can operate at scale with minimal administrative overhead.\n",**AWS x-ray**\nAWS X-Ray is an AWS managed service that provides the functionality to debug and analyze distributed applications.\n,76,2320,76,27
akvo-lumen/adr-001-react.md,"## Context\nWe need a framework that serve as base for the front-end development of\nAkvo Lumen. There are several options on the market, some of them are\nJavaScript based others languages that compile to JavaScript\n(transpilers) like ClojureScript.\n","After discussing with the team and taking into account the skill set at\nhand, we have decided that JavaScript and\n[React](https://facebook.github.io/react/) it's a safer approach to\nbuild the UI. It has a large community and we can use some available\ncomponents as the base of our UI.\n",55,2322,55,65
easyvista_toolkit/0001_Using_globalVariable.md,## Context\nWe want to be able to have autocompletion in the cmdlet to make them more user friendly.\nBecause the easyvista rest API relies on GUID for some parameters we'll need to be able to query their friendly name within in the cmdlet parameters.\nWe tried using environment variables but they don't seem to work with hashtable (we did not check extensively).\n,We will use global variables (named *$Global:EZVvariablename*) set by a dedicated cmdlet (*set-EZVcontext*). That cmdlet will define an execution context for all other cmdlet in the project.\n,79,2329,79,49
easyvista_toolkit/0004_Filtering_on_requests.md,"## Context\nWe'd like to be able to pull requests by recipient and/or requester but the */requests* endpoint does not return those values straigh away. Instead they are embedded in JSON format within the fields *REQUESTOR* and *RECIPIENT*.\nThis means that we can't use */search=recipient~""recipientname""* to get the requests linked to a particular user.\n",We will use the *where-object* from powershell to filter on requestor and/or recipient. This will be implemented like so :\n- Using a *maxrows* parameter to force easyvista to return more than the default 100 results when requesting */requests*\n- Using a powershell scritpblock built in the relevants cmdlets to filter the result by requestor and/or recipient.\n,83,2331,83,84
generator-latex-template/0006-use-single-quote-to-enquote.md,"## Context and Problem Statement\nIn a document, some words have to be put in quotes. How to direct latex to enquote a word?\n## Decision Drivers\n* Automatic correct typographical layout\n* Less effort for the user\n* Supported by prominent LaTeX editors (overleaf, vs.code, ...)\n* Supported by standard LaTeX environments\n","* Automatic correct typographical layout\n* Less effort for the user\n* Supported by prominent LaTeX editors (overleaf, vs.code, ...)\n* Supported by standard LaTeX environments\nChosen option: ""Use single quote ("") to enquote text"", because resolves all forces.\nWe accept that special hyphenation instructions such as `application""=specific` do not work anymore.\n<!-- markdownlint-disable-file MD013 -->\n",71,2333,71,90
generator-latex-template/0001-use-yeoman.md,## Context and Problem Statement\nWe want to generate the template automatically.\n,"Chosen option: ""Yeoman"", because it seems to be the most easy to use generator.\n",15,2334,15,21
generator-latex-template/0007-use-glossaries-package.md,## Context and Problem Statement\nHow to manage abbreviations\n,"Chosen option: ""glossaries-extra"", because seems to be best.\n",12,2335,12,17
generator-latex-template/0002-use-manuth-TSGeneratorGenerator.md,## Context and Problem Statement\nWhat to use as basis for the generator?\n,"Chosen option: ""vojtechhabarta/typescript-generator"", because\n* actively maintained\n* typescript\n",16,2336,16,24
generator-latex-template/0005-custom-example-environment.md,## Context and Problem Statement\nWe want to present LaTeX examples.\nThey should be shown both as LaTeX source and as rendered output.\n,"* Write once - have two outputs (source and rendered)\n* Good interaction with all pacakges\n* Should support floats\n* Should support compilation without special configuration (such as `--shell-escape`)\nChosen option: ""custom solution"", because resolves all forces.\n### Positive Consequences\n* Works with floats and umlauts\n### Negative Consequences\n* A little bit more than minimal code is presented to the user\n",28,2337,28,93
teacher-training-api/0005-service-entry-points.md,"## Context\nServices help us by wrapping and presenting functionality. Typically services\npresent one piece of functionality, and use a single method to invoke this\nfunctionality. For the sake of consistency, we want to align this ""entry point""\nso that services can be called the same way.\n","Use option 2, `call`. Additionally, provide both the instance method `#call` and a class\nmethod `.call`, of which the later instantiates the service and calls `#call`.\n",60,2349,60,43
teacher-training-api/0007-javascript-linting.md,## Context\nWe need tooling to ensure that our Javascript is in consistent code style and for us to be notified when\nit is not.\n,We decided as a team that option 2 would be the easiest and quickest option to implement. It also follows the ways that GDS work.\nIf we found it too restrictive at a later date we could then switch to option 3 and customise the rules if need be.\n,30,2352,30,58
teacher-training-api/0008-use-skylight-for-performance-monitoring.md,## Context\nWe need to decide between using skylight versus sentry for performance monitoring.\n,"[There was an attempt](https://github.com/DFE-Digital/teacher-training-api/pull/1860) to use sentry, but we managed to fill up our quota in less than a day, and while Sentry does offer tracing a subset of requests, this would only allow us to trace less than 1% of our requests.\nAs such, we have decided to continue using skylight for performance monitoring.\n",20,2354,20,89
teacher-training-api/0003-integration-tests.md,"## Context\nOur deploys to production are currently not very well tested beyond the built-in\nfeature tests, which while providing good feature coverage, do not test how the\nservice works as a whole in the production environment.\n",We've decided on option 2 above.\n,46,2355,46,10
teacher-training-api/0001-record-architecture-decisions.md,"## Context\nWe need to record the architectural decisions made for the manage-courses and\nfind-courses projects. However, this project has multiple repositories, so we\ncould keep a record here, or in it's own repo. I don't think creating another\nrepo is good, if anything we've been considering moving repos together in the\nfuture, so how about we create an ADR here.\n","We will keep the ADR in this repo. Additionally, we'll create ADRs in the other\nrepos that are part of this project with pointers to look in this repo recorded\nin the ADR.\n",84,2356,84,44
agentframework/0012-use-tsmon-instead-of-ts-node.md,## Context\nBecause this project has `path-alias` in tsconfig.json which is a must for bootstrapping. `TS-NODE` not support `path-alias`.\n,Use `tsmon`\n,39,2358,39,6
agentframework/0008-minify-build.md,## Context\nAgentFramework is also use for Browser\n,We need minify build because package.json don't have a property called `minMain`\n,11,2359,11,19
agentframework/0002-use-es6-proxy-to-provide-transparent-interceptor-layer.md,"## Context\nIn ES5, implement interceptor will modify existing class and this operation is not reversible.\nIt may cause compatibility issue with other frameworks.\n",We will add ES6 Proxy for a transparent layer which not modifying user's class/object.\n,31,2360,31,19
agentframework/0011-re-implement-decorate-metadata-param-to-improve-performance.md,"## Context\n`__decorate`, `__metadata` and `__param` may contain more than half of total generated js in a large enterprise project.\nImprove the performance will benefit large project.\n",Re-Implement the above function with better performance. By remove the comparison inside loop.\n,42,2361,42,18
agentframework/0007-cancel-adr-0002-and-use-codegen-to-generate-interceptor.md,## Context\nUsing Proxy will not as fast as native code. so we use CodeGen to generate a transparent layer on top of user's class to provide interceptor function.\n,Use CodeGen\n,35,2364,35,4
agentframework/0010-use-agent-to-describe-an-instance-of-class.md,## Context\nAt very beginning the Domain API to get an instance of class is called `Domain.getAgent`.\nBut later i was confused and change to `Domain.getInstance`.\nNow I realized this mistake and change back to `getAgent` again.\n,An instance of class should called agent in AOP\n,54,2365,54,11
agentframework/0001-use-rollup-instead-of-webpack-to-generate-release-build.md,"## Context\nFor commonjs use at nodejs, Webpack will introduce some helper functions which we don't want.\n",Use rollup to replace webpack to generate release build\n,25,2367,25,11
agentframework/0005-use-for-instead-of-callbacks-helpers.md,"## Context\n\_.forEach(), Array.map() which is good, but not friendly to debug the code.\n",Use for\n,23,2369,23,3
file-server/ADR.md,"## Context\nWe want to server files via HTTP, without a framework or too much external packages.\n","The functionality of this server is very limited, so this project uses a more functional approach over object orientation.\n",21,2370,21,22
timdex/0002-use-jwt-for-api-authorization.md,## Context\nThe API portion of this application will require authentication.\nJSON Web Token (JWT) is an open standard described by [RFC 7519]( https://tools.ietf.org/html/rfc7519).\n[Additional Information](https://en.wikipedia.org/wiki/JSON_Web_Token).\n,We will use JWT for authentication.\n,62,2375,62,8
timdex/0003-follow-twelve-factor-methodology.md,## Context\nDesigning modern scalable cloud based applications requires intentionally\ndesigning the architecture to take advantage of the cloud.\nOne leading way to do that is\n[The Twelve Factor](https://12factor.net) methodology.\n,We will follow Twelve Factor methodology.\n,48,2376,48,8
timdex/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,2377,16,39
beis-report-official-development-assistance/0024-use-scripts-to-rule-them-all.md,## Context\ndxw have approved an RFC for following the pattern of Scripts To Rule Them\nAll[1].\nThis repository should include reference and document this decision.\n[1]\nhttps://github.com/dxw/tech-team-rfcs/blob/main/rfc-023-use-scripts-to-rule-them-all.md\n,We will follow the Scripts to Rule Them All pattern for common tasks in this project.\n,67,2379,67,18
beis-report-official-development-assistance/0021-use-lograge-gem.md,"## Context\nRODA uses Papertrail for logging. Our Papertrail account has a log data\ntransfer limit of 50 MB. Extending this limit means moving to another tier\non Papertrail's platform, which we would prefer to avoid.\n","- Reduce the default logging level on production to `info` instead of `debug`\n- Use the [lograge gem](https://github.com/roidrage/lograge) to turn Rails'\ndefault multiline logs into a single line, without losing information or\ncontext\n",51,2380,51,56
beis-report-official-development-assistance/0014-use-coveralls-for-monitoring-test-coverage.md,## Context\nWe have started to miss test coverage for a few methods. We noticed this problem where we had delivered a feature with a feature test but had forgotten to add enough unit coverage. When the feature test later changed coverage was lost.\nWe want to keep our test coverage as high as possible without having to run manual checks as these take time.\n,Use the free tier of Coveralls to give us statistics and to give our pull requests feedback.\n,72,2381,72,20
beis-report-official-development-assistance/0003-use-standard-rb.md,"## Context\nWe need to make sure our code is written in a standard style for clarity, consistency across a project and to avoid back and forth between developers about code style.\n",We will use [Standard.rb](https://github.com/testdouble/standard) and run the standard.rb rake task to lint the code as part of the test suite.\n,36,2382,36,35
beis-report-official-development-assistance/0002-use-bullet-to-catch-nplus1-queries.md,## Context\nIt can be easy to miss an inefficient database query during code review. These can build up and have detremental performance on the application and effect the user experience.\n,Add an automatic check to the test suite to ensure (through CI) that these are fixed before being deployed.\n,37,2383,37,23
beis-report-official-development-assistance/0032-remove-unused-skylight-performance-monitoring-app.md,"## Context\nWe've had the Skylight profiler app installed since May 2020. However, it's not\nbeen used for a long time and in fact has been misconfigured for as long as any\none can remember. Should we invest further, at this point, in a service which is\nnot being used, or should we remove it for now?\n","We opt to remove the Skylight service, for the following reasons:\n- using the git history we can readily re-instate it\n- it's not currently used and is an overhead to maintain\n- it's currently misconfigured\n- we are currently moving out of our development phase into an\noperational/support phase and are transferring ownership of all third party\nservices to BEIS\n",75,2385,75,79
beis-report-official-development-assistance/0011-use-govuk-design-system-form-builder.md,"## Context\nBuilding forms in Rails that are compliant with the GOVUK Design System involve\nmanually declaring the correct HTML structure, class names and ARIA attributes,\nwhich is time-consuming and hard to get right.\nAdditionally, our validation errors currently use Rails' default pattern, rather\nthan the one recommended for use as part of the design system, which is designed\nwith accessibility in mind.\n","We will use DfE's `govuk_design_system_formbuilder` to simplify the creation of\nGOV.UK Design System-compliant forms.\nAs we are currently using Simple Form rather than Rails' default form builder\nfor our other forms, the two form builders can co-exist for the time being,\nwhilst we transition the forms over.\n",83,2386,83,75
beis-report-official-development-assistance/0010-decision-to-not-use-docker-in-dev.md,"## Context\ndxw do not set a preferred default for working in development. dxw do set a default stance of using docker in all live environments and CI.\nDocker in development can be slow and it can require some experience to resolve situations where things go wrong, like a full disk space.\n","Use non-docker tools and packages to run the application in development. This includes web servers, rails consoles, tests, local dependencies eg, Sidekiq, NPM, etc.\n",62,2388,62,38
beis-report-official-development-assistance/0026-use-omniauth-to-standardise-authentication.md,"## Context\nThe application needs a way to authenticate users, we use a third party service\nfor this (Auth0), see ADR 0006 [1]. As authentication to third party providers is a\nwell understood problem, it makes sense to leverage an existing gem to handle\nthis for us.\n","Use the omniauth gem to standardise authentication to third party providers,\nthis also supports changing provider if deemed necessary.\n",63,2389,63,26
beis-report-official-development-assistance/0023-use-docker-hub-in-deployments.md,"## Context\nOur CI/CD pipeline uses containers (Docker) as does our hosting platform (GOVUK\nPaaS), we need a way to store built images from our pipeline so our hosting\nplatform can access and deploy them.\nDocker hub is one solution offered by the maker of Docker itself.\n",Use [Docker hub](https://hub.docker.com/) to store built deployment container\nimages to facilitate continuous delivery.\nHost the built container images on the dxw Docker hub account.\n,65,2392,65,39
beis-report-official-development-assistance/0005-use-travis-for-ci.md,"## Context\nTravis is actively used for many other projects within the BEIS GitHub account.\nWe know we will want to be using containers to run this application, so the tool we use must support Docker too.\n",Use Travis to build and test the application.\nUse Travis to automatically deploy the applications to live.\n,45,2393,45,21
beis-report-official-development-assistance/0009-use-pundit-to-manage-permissions.md,"## Context\nThe service will be used by a variety of different types of users, and we need\nto ensure that those users are only able to access the parts of the service that\nwe want them to.\nOur current chosen authentication provider, Auth0, has support for assigning\nroles to users, but this couples the service tightly to their service, so we\nshould avoid this.\n",We will use the 'Pundit' gem to manage users' access to the service. The\npermissions will be grouped into roles that can then be assigned to users\nrequiring a particular level of access.\n,81,2397,81,44
beis-report-official-development-assistance/0013-travis-only-tests-with-docker-containers.md,"## Context\nWe noticed that deployments to staging were silently failing since a gem update that succeeded in Travis did not succeed in our docker environment, where docker is used on our live environment.\ndxw have a default stance to test with containers where we host with containers: https://github.com/dxw/tech-team-rfcs/blob/main/rfc-013-use-docker-to-deploy-and-run-applications-in-containers.md\n",Travis uses Docker containers to test the application on every build and deploy.\n,86,2398,86,16
beis-report-official-development-assistance/0012-use-wicked-for-multi-step-forms.md,"## Context\nThe create activity form is large and complex, with arguable too much for a\nsingle page form. Therefore, we need to break this up into more manageable\nchunks.\nAdditionally, the GOV.UK service manual recommends starting with a [one thing per\npage](https://www.gov.uk/service-manual/design/form-structure#start-with-one-thing-per-page)\napproach.\n","We will use the ""Wicked"" gem to build a multi-step form for activity.\n",85,2399,85,19
beis-report-official-development-assistance/0001-use-pull-request-templates.md,"## Context\nThe quality of information included in our pull requests varies greatly which can lead to code reviews which take longer and are harder for the person to understand the considerations, outcomes and consquences of a series of changes.\nA couple of recent projects have found a GitHub pull request template to have been a positive change. Prompting what pull request descriptions should include has lead to better documented changes that have been easier to review on the whole.\n",Include a basic pull request template for GitHub so that every pull request prompts every author to fill it out.\n,89,2400,89,22
beis-report-official-development-assistance/0028-add-cdn-route.md,"## Context\nThe apps need to be hosted on a custom domain, behind CloudFront\n","We will create a cdn-route on GPaas, which will create a CloudFront endpoint with the custom domain\nThis will also generate the TLS certificates\n",18,2406,18,32
beis-report-official-development-assistance/0016-use-brakeman-as-a-static-code-analyser.md,## Context\nWe need to be confident that our application is secure and remains so during development and the life time of the service.\n,Install the Brakeman gem as a static code analyser to help us identify security issues.\nAdd an additional check to CI that will check we still have no warnings on every new pull request that is tested (Pull requests must pass before they can be merged given out GitHub configuration).\n,27,2407,27,58
beis-report-official-development-assistance/0019-use-public-activity-gem.md,## Context\nPart 7 of the Service Standard on security and privacy[1] includes a section on non-repudiation. The service should be logging what changes were made by each user.\n,We should use the `public_activity` gem to track user actions in the application. This has been proven to provide the right information and context to pass the Service Standard.\n,41,2408,41,35
beis-report-official-development-assistance/0022-use-govuk-paas-for-hosting.md,"## Context\nAs a government entity, BEIS want to host their service on [GOVUK\nPaaS](https://www.cloud.service.gov.uk/). This was always the service teams\nintention.\n",Host all environments excpet local development on BEIS own GOVUK PaaS account.\n,44,2410,44,19
beis-report-official-development-assistance/0007-use-a-changelog-for-tracking-changes-in-a-release.md,"## Context\nDocumenting changes for a release can be challenging. It often involves reading\nback through commit messages and PRs, looking for and classifying changes, which\nis a time consuming and error prone process.\n","We will use a changelog (`CHANGELOG.md`) in the\n[Keep a Changelog 1.0.0](https://keepachangelog.com/en/1.0.0/) format to be\nupdated when code changes happen, rather than at release time.\n",45,2411,45,57
beis-report-official-development-assistance/0009-use-sidekiq-and-redis-to-send-emails.md,## Context\nThe service needs to send invitation emails through Notify. The service will likely need to send more notifications in future to send reminders or notify of approvals etc.\nWe could use a Postgres backed queue using DelayedJob instead of Redis to remove a dependency.\nSidekiq and Redis are a well used and trusted combo for dxw delivery teams and are familiar in the community.\n,Use Sidekiq to send emails and other asynchronous tasks.\nUse Redis as the queue for jobs to improve fault resilience.\n,80,2412,80,26
beis-report-official-development-assistance/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,2413,16,39
beis-report-official-development-assistance/0018-use-a-server-side-session-store.md,"## Context\nWe have a CookieOverflow error that is prompting this work [4]. It occurs when the service is storing more than 4KB of data within the cookie. This includes information on the user, auth tokens and the content of any flash messages.\nA current work-around is to delete your cookie and sign in again.\nRails acknowledges [5] that the default cookie storage is fast but prone to this error.\n",Use Redis [1] as a server-side session store.\n,87,2414,87,13
arch/0015-code-review.md,## Context\nContext here...\n,使用 Github 进行 Code Review\n,7,2416,7,8
arch/0011-apply-github-workflow-to-our-team.md,## Context\nContext here...\n,"### Github workflow\nThere are various workflows and each one has its strengths and weaknesses. Whether a workflow fits your case, depends on the team, the project and your development procedures.\nTBD\n",7,2421,7,40
arch/0017-incident-classify-and-recovery.md,## Context\n对服务的可用等级不清晰，处理问题的优先级不足，临时分析现象及寻找解决方案，耗时过长\n,划分服务等级，做好预案\n,48,2426,48,13
arch/0018-continuous-delivery-ios.md,## Context\n目前使用测试同学的工作电脑做 iOS 的打包与分发，对测试同学有一定的影响。\n,![][image-1]\n基本流程不变，将打包工作交由第三方服务 buddybuild 处理并分发。\nbuddybuild 本可以直接分发，但由于其分发网络在国内比较慢，所以继续使用 fir.im 进行分发\n,39,2428,39,77
arch/0009-make-django-project-with-the-same-structure.md,"## Context\nWe have 20+ projects which based on Django, but we don’t have the same structure which make our project hard to read.\nWe need handle those things:\n1. store all apps in one place;\n2. support different environments;\n3. store project related configs.\n",make a skeleton for django: [https://github.com/huifenqi/django-project-skeleton][1]\n,63,2430,63,24
arch/0013-the-sense-of-done.md,"## Context\nWe face this situation very often?\n1. I’m already fixed this, it’s in testing;\n2. I’m already add this monitoring plugin in the repo, it’s deployed on staging, let’s watch for a few days, then deploy on production;\n3. I’m already move this service to new machine, I will clean the old machine later.\nSounds familiar? Yes, very often.\nIs that all done? No, it doesn’t.\n","1. talk this all the time, let team member have this sense;\n2. make specifications for each domain.\n",100,2450,100,25
arch/0012-think-about-micro-service.md,## Context\n1. 已拆分为各种服务（1. 接口不统一、无监控、无统一日志管理）；\n2. API 文档管理不够；\n3. 服务的部署纯手动；\n,Decision here...\n,68,2453,68,4
openfido-app-service/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,2472,16,39
CrossyToad/adr-0002-use-haskell.md,"## Context\nThe reason I am building this project is to experiment with different architectures for video games\nand I'm particularly interested in how functional programming applies to games.\nSince this is a personal project, it should be fun. Right now I find functional programming more\nfun the other paradigms, and I find static types more fun then dynamic types.\nAdditionally, I'm trying to get better at Haskell.\nTherefore, Haskell seems like an obvious choice.\n",I'm using Haskell!\n,95,2476,95,6
CrossyToad/adr-0005-use-hpack.md,"## Context\nCabal files are annoying to specify, they tend to have a fair bit of redundancy and I found\nthem annoying to use in the past.\nPain points include:\n- Having to specify `ghc-options` for each target\n- Having to specify common dependencies for each target\n- Having to manually specify _every exposed module_\n[hpack](https://github.com/sol/hpack) solves these problems, so let's use it!\n",We're using [hpack](https://github.com/sol/hpack)!\n,95,2481,95,18
pomi-data-etl/0002-store-etl-output-in-the-cloud.md,## Context\nThe output from the ETL is only available in the container and needs to be exposed to consuming applications.\n,"When the ETL has completed the output will be stored in an Azure blob, Azure being the current preferred cloud platform.\nThe output file will be exposed on a publicly available URL.\n",25,2486,25,37
pomi-data-etl/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as described by Michael Nygard in this article: http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions\n",16,2487,16,39
educational-platform/0006-rich-domain-model.md,## Context\nPossible solutions related to domain model implementation:\n- anemic domain model without any logic inside;\n- rich domain model with encapsulated logic;\n,Rich domain model solution will be used. Domain model will encapsulate internal structure and logic.\n,33,2496,33,19
educational-platform/0001-bounded-contexts-communication.md,"## Context\nSome common data should be used by several bounded contexts (modules, in the case of monolith application).\n","Communication between bounded contexts asynchronous. Bounded contexts don't share data, it's forbidden to create a transaction which spans more than one bounded context.\n- https://www.infoq.com/news/2014/11/sharing-data-bounded-contexts/\n- http://www.kamilgrzybek.com/design/modular-monolith-primer/\n- https://github.com/kgrzybek/modular-monolith-with-ddd#37-modules-integration\n",25,2497,25,93
educational-platform/0010-use-axon-framework.md,"## Context\nCurrently, a lot of custom classes are defined for DDD building blocks. It will be better to use DDD library for these goals.\n",Axon Framework will be used as DDD library.\n,32,2498,32,12
educational-platform/0002-integration-events-implementation.md,"## Context\nFor implementing event-driven application, the platform should be available for communication with integration events.\n","We will start from standard Spring Events classes: ApplicationListener, ApplicationEvent without dependency to external middleware component. We can add custom features to Spring functionality when it's needed.\ntodo: For now, all events will be stored in integration-events module. But this solution should be reviewed. Integration events should be published after successful transaction.\n- https://devblogs.microsoft.com/cesardelatorre/domain-events-vs-integration-events-in-domain-driven-design-and-microservices-architectures/\n",21,2499,21,100
educational-platform/0011-use-axon-event-publishing-mechanism.md,"## Context\nIn [0002-integration-events-implementation.md](0002-integration-events-implementation.md) was defined the solution for using Spring-event related classes for publishing and listening integration events. In current implementation of application we have Axon Framework which have rich tools for implementing such functionality. After migrating to Axon implementation of integration events, in future, we can enable event sourcing.\n",Axon Framework will be used for integration events implementation.\n,79,2500,79,12
educational-platform/0005-identifier-between-modules.md,"## Context\nDuring communications between bounded contexts, global identifiers for entities are needed. Also, these identifiers are needed for possible future integrations with external systems.\n",Natural keys or uuids should be used. Primary keys are forbidden for communications between modules or with external systems. If entity has good natural key - it's the most preferable choice for identifier between modules.\nUseful links:\n- https://tomharrisonjr.com/uuid-or-guid-as-primary-keys-be-careful-7b2aa3dcb439\n,32,2501,32,74
educational-platform/0009-architecture-tests.md,## Context\nWe need to have the mechanism for supporting and validating common architecture principles in all application.\n,Architecture tests with using Archunit should be implemented.\n,21,2502,21,11
educational-platform/0008-result-from-comand-handlers.md,"## Context\nThe idea from CQRS - do not return anything from command processing. But in some cases, we need to get generated identifiers of new created resources.\n",Command handlers can return generated identifiers after processing if it's needed.\n,34,2503,34,14
